DDPG_small,DDPG_small_plus,DDPG_small_ultra,DDPG_medium,DDPG_medium_plus,DDPG_medium_ultra,DDPG_large,DDPG_large_plus,DDPG_large_ultra,MALA,fisher_MALA,rwm,NUTS_1c,NUTS_4c
0.01172,0.012695,0.00879,0.02344,0.00879,0.009766,0.012695,0.01758,0.01367,0.2812,0.02344,0.01953,0.01465,0.012695
0.012695,0.012695,0.00879,0.02148,0.007812,0.009766,0.012695,0.01855,0.012695,0.27,0.02441,0.01953,0.01367,0.01074
0.01172,0.01172,0.00879,0.02051,0.00879,0.01074,0.012695,0.01953,0.012695,0.2598,0.02344,0.01953,0.01367,0.012695
0.01367,0.01074,0.009766,0.01953,0.00879,0.01074,0.012695,0.02051,0.012695,0.249,0.02441,0.02148,0.01367,0.01172
0.01465,0.009766,0.007812,0.01953,0.007812,0.01074,0.012695,0.02051,0.012695,0.2397,0.02441,0.02148,0.01465,0.012695
0.01465,0.00879,0.007812,0.0166,0.006836,0.01074,0.01367,0.02051,0.01172,0.231,0.02539,0.02051,0.012695,0.01074
0.01367,0.009766,0.006836,0.01465,0.006836,0.009766,0.01074,0.02051,0.009766,0.2222,0.02539,0.02051,0.012695,0.01172
0.01465,0.00879,0.006836,0.01465,0.007812,0.009766,0.01172,0.02246,0.00879,0.2134,0.02637,0.02051,0.01172,0.01074
0.012695,0.009766,0.006836,0.01465,0.007812,0.01074,0.01172,0.02344,0.009766,0.206,0.02637,0.01855,0.01172,0.01172
0.01172,0.01074,0.00586,0.01563,0.006836,0.01172,0.01172,0.02539,0.00879,0.1982,0.02637,0.01758,0.01074,0.009766
0.01172,0.00879,0.007812,0.0166,0.006836,0.01074,0.012695,0.02539,0.00879,0.1919,0.02539,0.01758,0.01074,0.009766
0.01074,0.009766,0.004883,0.01563,0.00586,0.009766,0.01172,0.02344,0.007812,0.185,0.02539,0.01855,0.009766,0.01074
0.00879,0.007812,0.004883,0.01465,0.006836,0.009766,0.01074,0.02148,0.00879,0.1792,0.02637,0.01855,0.01074,0.01074
0.007812,0.007812,0.00293,0.01563,0.004883,0.00879,0.01074,0.01953,0.00879,0.1738,0.02637,0.01855,0.01074,0.009766
0.006836,0.00879,0.003906,0.0166,0.006836,0.007812,0.01172,0.02246,0.00879,0.1685,0.02734,0.01855,0.01074,0.01074
0.00586,0.009766,0.00293,0.01758,0.00586,0.007812,0.01172,0.02246,0.00879,0.1636,0.02734,0.01953,0.01074,0.009766
0.007812,0.009766,0.003906,0.01758,0.00586,0.007812,0.01074,0.02246,0.007812,0.1592,0.02832,0.02051,0.01074,0.009766
0.006836,0.009766,0.004883,0.01758,0.00586,0.007812,0.01074,0.02148,0.00879,0.1543,0.02734,0.01953,0.01172,0.009766
0.006836,0.01074,0.003906,0.01758,0.00586,0.006836,0.00879,0.01953,0.009766,0.1504,0.02832,0.02051,0.01172,0.01074
0.006836,0.009766,0.00293,0.01855,0.00586,0.007812,0.00879,0.01758,0.00879,0.1465,0.0293,0.01953,0.01172,0.01074
0.006836,0.01172,0.00293,0.01758,0.00586,0.00879,0.00879,0.01855,0.007812,0.1421,0.0293,0.01855,0.01172,0.009766
0.004883,0.009766,0.003906,0.01855,0.007812,0.00879,0.00879,0.0166,0.007812,0.1382,0.0293,0.01855,0.01172,0.009766
0.006836,0.01172,0.003906,0.01855,0.00879,0.00879,0.007812,0.01465,0.007812,0.1348,0.0293,0.01855,0.01074,0.009766
0.006836,0.01367,0.004883,0.01855,0.009766,0.00879,0.00879,0.01563,0.007812,0.1313,0.03027,0.01758,0.01074,0.009766
0.006836,0.01367,0.004883,0.01953,0.00879,0.00879,0.007812,0.0166,0.007812,0.1289,0.03027,0.01758,0.01074,0.00879
0.006836,0.012695,0.003906,0.01855,0.007812,0.007812,0.007812,0.01758,0.007812,0.1274,0.03125,0.0166,0.01074,0.01074
0.00586,0.012695,0.004883,0.01953,0.00879,0.006836,0.00879,0.0166,0.00879,0.1274,0.03027,0.01758,0.009766,0.009766
0.003906,0.01172,0.004883,0.01953,0.007812,0.006836,0.00879,0.01758,0.009766,0.1255,0.03125,0.0166,0.01074,0.01172
0.003906,0.01074,0.004883,0.02051,0.009766,0.006836,0.009766,0.01563,0.00879,0.125,0.03125,0.01758,0.009766,0.01172
0.004883,0.01074,0.004883,0.01953,0.00879,0.00586,0.009766,0.01563,0.009766,0.12305,0.03223,0.01758,0.00879,0.012695
0.003906,0.01074,0.004883,0.02051,0.00879,0.004883,0.01074,0.01563,0.00879,0.1211,0.03223,0.01855,0.00879,0.012695
0.003906,0.009766,0.004883,0.01953,0.009766,0.00586,0.009766,0.01465,0.009766,0.1201,0.0332,0.01758,0.007812,0.012695
0.003906,0.009766,0.003906,0.01758,0.00879,0.00586,0.009766,0.01465,0.00879,0.11865,0.0332,0.0166,0.007812,0.01172
0.004883,0.00879,0.003906,0.01563,0.00879,0.00586,0.009766,0.01465,0.007812,0.1177,0.0332,0.01758,0.007812,0.01074
0.003906,0.00879,0.003906,0.01465,0.00879,0.004883,0.009766,0.01367,0.006836,0.1162,0.03418,0.01758,0.00879,0.01074
0.003906,0.00879,0.003906,0.01367,0.007812,0.004883,0.01074,0.01465,0.00586,0.11426,0.03418,0.01758,0.007812,0.009766
0.003906,0.00879,0.00293,0.012695,0.007812,0.003906,0.01074,0.01465,0.00586,0.1128,0.03516,0.01758,0.00879,0.01074
0.003906,0.00879,0.00293,0.01074,0.007812,0.004883,0.009766,0.01465,0.00586,0.1123,0.0332,0.01855,0.00879,0.01074
0.00293,0.00879,0.001953,0.012695,0.006836,0.003906,0.007812,0.01465,0.004883,0.11084,0.0332,0.01953,0.00879,0.01172
0.00293,0.007812,0.00293,0.01172,0.007812,0.004883,0.007812,0.01367,0.003906,0.10986,0.0332,0.01953,0.00879,0.012695
0.003906,0.006836,0.001953,0.01172,0.006836,0.004883,0.00879,0.01465,0.003906,0.1094,0.03223,0.02051,0.009766,0.01074
0.00293,0.007812,0.003906,0.012695,0.007812,0.003906,0.00879,0.012695,0.003906,0.1089,0.0332,0.02148,0.009766,0.01074
0.00293,0.007812,0.001953,0.01367,0.006836,0.00293,0.007812,0.01367,0.003906,0.1079,0.0332,0.02051,0.009766,0.009766
0.003906,0.006836,0.00293,0.01465,0.00586,0.003906,0.00879,0.01367,0.00586,0.1074,0.0332,0.02051,0.01074,0.01074
0.003906,0.00879,0.00293,0.01367,0.00586,0.004883,0.00879,0.01465,0.004883,0.10645,0.0332,0.01953,0.00879,0.009766
0.00293,0.006836,0.001953,0.012695,0.00586,0.004883,0.00879,0.01465,0.004883,0.10596,0.0332,0.01953,0.007812,0.01074
0.00293,0.006836,0.001953,0.01172,0.00586,0.004883,0.00879,0.01367,0.003906,0.1045,0.03418,0.01855,0.007812,0.00879
0.00293,0.006836,0.001953,0.01172,0.00586,0.003906,0.006836,0.012695,0.004883,0.1045,0.0332,0.01855,0.00879,0.009766
0.00293,0.007812,0.00293,0.012695,0.004883,0.004883,0.007812,0.01172,0.00586,0.104,0.03516,0.01758,0.007812,0.00879
0.001953,0.006836,0.001953,0.01074,0.004883,0.004883,0.007812,0.01172,0.00586,0.104,0.03516,0.01855,0.007812,0.00879
0.001953,0.006836,0.00293,0.01074,0.00586,0.004883,0.006836,0.01172,0.003906,0.104,0.03516,0.01855,0.006836,0.00879
0.00293,0.007812,0.001953,0.01074,0.006836,0.003906,0.007812,0.01172,0.00586,0.105,0.03516,0.01855,0.00586,0.009766
0.001953,0.006836,0.001953,0.009766,0.00586,0.004883,0.007812,0.01172,0.004883,0.105,0.03516,0.01855,0.00586,0.01074
0.001953,0.006836,0.00293,0.009766,0.00586,0.004883,0.007812,0.01074,0.004883,0.10547,0.03613,0.01953,0.00586,0.009766
