DDPG_small,DDPG_small_plus,DDPG_small_ultra,DDPG_medium,DDPG_medium_plus,DDPG_medium_ultra,DDPG_large,DDPG_large_plus,DDPG_large_ultra,MALA,fisher_MALA,rwm,NUTS_1c,NUTS_4c
0.10645,0.1313,0.10645,0.01758,0.10645,0.1943,0.3828,0.10645,0.10645,0.10645,0.11426,0.1074,0.10645,0.10645
0.10645,0.1313,0.10645,0.01758,0.10645,0.1943,0.3828,0.10645,0.10645,0.10645,0.11426,0.1074,0.10645,0.10645
0.10645,0.1313,0.10645,0.0166,0.10645,0.1943,0.3828,0.10645,0.10645,0.10645,0.11426,0.1074,0.10645,0.10645
0.10645,0.1318,0.10645,0.01758,0.10645,0.1943,0.3828,0.10645,0.10645,0.10645,0.11426,0.1074,0.10645,0.10645
0.10645,0.1313,0.10645,0.0166,0.10645,0.1938,0.3828,0.10645,0.10645,0.10645,0.11426,0.1074,0.10645,0.10645
0.10645,0.1313,0.10645,0.0166,0.10645,0.1938,0.3828,0.10645,0.10645,0.10645,0.11426,0.1074,0.10645,0.10645
0.10645,0.1309,0.10645,0.0166,0.10645,0.1943,0.3828,0.10645,0.10645,0.10645,0.11426,0.1074,0.10645,0.10645
0.10645,0.1313,0.10645,0.01758,0.10645,0.1943,0.3828,0.10645,0.10645,0.10645,0.11426,0.1074,0.10645,0.10645
0.10645,0.1313,0.10645,0.01758,0.10645,0.1943,0.3828,0.10645,0.10645,0.10547,0.11426,0.1074,0.10645,0.10645
0.10645,0.1313,0.10645,0.0166,0.10645,0.1943,0.3828,0.10645,0.10645,0.10547,0.11426,0.1074,0.10645,0.10645
0.10645,0.1318,0.10645,0.01758,0.10645,0.1943,0.3828,0.10645,0.10645,0.10547,0.11426,0.1074,0.10645,0.10645
0.10645,0.1318,0.10645,0.0166,0.10645,0.1943,0.3828,0.10645,0.10645,0.10547,0.11426,0.1074,0.10645,0.10645
0.10645,0.1313,0.10645,0.0166,0.10645,0.1943,0.3828,0.10645,0.10645,0.10645,0.11426,0.1074,0.10645,0.10645
0.10645,0.1313,0.10645,0.01758,0.10645,0.1948,0.3828,0.10645,0.10645,0.10645,0.11426,0.1074,0.10645,0.10645
0.10645,0.1313,0.10645,0.01758,0.10645,0.1948,0.3828,0.10645,0.10645,0.10645,0.11426,0.1074,0.10645,0.10645
0.10645,0.1313,0.10645,0.01758,0.10645,0.1948,0.3828,0.10645,0.10645,0.10645,0.11426,0.1074,0.10645,0.10645
0.10645,0.1318,0.10645,0.0166,0.10645,0.1948,0.3828,0.10645,0.10645,0.10645,0.11426,0.1074,0.10645,0.10645
0.10645,0.1318,0.10645,0.01758,0.10645,0.1948,0.3828,0.10645,0.10645,0.10645,0.11426,0.1074,0.10645,0.10645
0.10645,0.1313,0.10645,0.0166,0.10645,0.1948,0.3828,0.10645,0.10645,0.10645,0.11426,0.1074,0.10645,0.10645
0.10645,0.1313,0.10645,0.0166,0.10645,0.1953,0.3828,0.10645,0.10645,0.10645,0.11426,0.1074,0.10645,0.10645
0.10645,0.1313,0.10645,0.0166,0.10645,0.1953,0.3828,0.10645,0.10645,0.10645,0.11426,0.1074,0.10645,0.10645
0.10645,0.1313,0.10645,0.01758,0.10645,0.1953,0.3828,0.10645,0.10645,0.10547,0.11426,0.1074,0.10645,0.10645
0.10645,0.1313,0.10645,0.01758,0.10645,0.1953,0.3828,0.10645,0.10645,0.10547,0.11426,0.1074,0.10645,0.10645
0.10645,0.1318,0.10645,0.0166,0.10645,0.1953,0.3828,0.10645,0.10645,0.10547,0.11426,0.1074,0.10645,0.10645
0.10645,0.1318,0.10645,0.01758,0.10645,0.1958,0.3828,0.10645,0.10645,0.10547,0.11426,0.1074,0.10645,0.10645
0.10645,0.1318,0.10645,0.0166,0.10645,0.1958,0.3828,0.10645,0.10645,0.10547,0.11426,0.1074,0.10645,0.10645
0.10645,0.1323,0.10645,0.0166,0.10645,0.1958,0.3828,0.10645,0.10645,0.10547,0.11426,0.1074,0.10645,0.10645
0.10645,0.1318,0.10645,0.0166,0.10645,0.1958,0.3828,0.10645,0.10645,0.10547,0.11426,0.1074,0.10645,0.10645
0.10645,0.1318,0.10645,0.01758,0.10645,0.1958,0.3828,0.10645,0.10645,0.10547,0.11426,0.1074,0.10645,0.10645
0.10645,0.1318,0.10645,0.01758,0.10645,0.1958,0.3828,0.10645,0.10645,0.10547,0.11426,0.1074,0.10645,0.10645
0.10645,0.1318,0.10645,0.0166,0.10645,0.1958,0.3828,0.10645,0.10645,0.10547,0.11426,0.10645,0.10645,0.10645
0.10645,0.1323,0.10645,0.01758,0.10645,0.1958,0.3828,0.10645,0.10645,0.10547,0.11426,0.10645,0.10645,0.10645
0.10645,0.1323,0.10645,0.0166,0.10645,0.1958,0.3828,0.10645,0.10645,0.10547,0.11426,0.10645,0.10645,0.10645
0.10645,0.1318,0.10645,0.0166,0.10645,0.1958,0.3823,0.10645,0.10645,0.10547,0.11426,0.10645,0.10645,0.10645
0.10645,0.1323,0.10645,0.0166,0.10645,0.1963,0.3823,0.10645,0.10645,0.10547,0.11426,0.10645,0.10645,0.10645
0.10645,0.1323,0.10645,0.01758,0.10645,0.1963,0.3823,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1323,0.10645,0.01758,0.10645,0.1963,0.3823,0.10645,0.10645,0.10547,0.11426,0.10645,0.10645,0.10645
0.10645,0.1323,0.10645,0.01758,0.10645,0.1963,0.3823,0.10645,0.10645,0.10547,0.11426,0.10645,0.10645,0.10645
0.10645,0.1328,0.10645,0.01758,0.10645,0.1963,0.3823,0.10645,0.10645,0.10547,0.11426,0.10645,0.10645,0.10645
0.10645,0.1328,0.10645,0.01758,0.10645,0.1968,0.3823,0.10645,0.10645,0.10547,0.11426,0.10645,0.10645,0.10645
0.10645,0.1328,0.10645,0.0166,0.10645,0.1968,0.3823,0.10645,0.10645,0.10547,0.11426,0.10645,0.10645,0.10645
0.10645,0.1333,0.10645,0.0166,0.10645,0.1968,0.3823,0.10645,0.10645,0.10547,0.11426,0.10645,0.10645,0.10645
0.10645,0.1333,0.10645,0.01758,0.10645,0.1968,0.3823,0.10645,0.10645,0.10547,0.11426,0.10645,0.10645,0.10645
0.10645,0.1333,0.10645,0.01758,0.10645,0.1968,0.3823,0.10645,0.10645,0.10547,0.11426,0.10645,0.10645,0.10645
0.10645,0.1333,0.10645,0.01758,0.10645,0.1968,0.3823,0.10645,0.10645,0.10547,0.11426,0.10645,0.10645,0.10645
0.10645,0.1333,0.10645,0.0166,0.10645,0.1973,0.3823,0.10645,0.10645,0.10547,0.11426,0.10645,0.10645,0.10645
0.10645,0.1333,0.10645,0.01758,0.10645,0.1973,0.3823,0.10645,0.10645,0.10547,0.11426,0.10645,0.10645,0.10645
0.10645,0.1333,0.10645,0.0166,0.10645,0.1973,0.3823,0.10645,0.10645,0.10547,0.11426,0.10645,0.10645,0.10645
0.10645,0.1338,0.10645,0.0166,0.10645,0.1973,0.3823,0.10645,0.10645,0.10547,0.11426,0.10645,0.10645,0.10645
0.10645,0.1333,0.10645,0.0166,0.10645,0.1973,0.3823,0.10645,0.10645,0.10547,0.11426,0.10645,0.10645,0.10645
0.10645,0.1333,0.10645,0.01758,0.10645,0.1978,0.3823,0.10645,0.10645,0.10547,0.11426,0.10645,0.10645,0.10645
0.10645,0.1338,0.10645,0.01758,0.10645,0.1978,0.3823,0.10645,0.10645,0.10547,0.11426,0.10645,0.10645,0.10645
0.10645,0.1338,0.10645,0.01758,0.10645,0.1978,0.3823,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1338,0.10645,0.01758,0.10645,0.1978,0.3823,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1338,0.10645,0.01758,0.10645,0.1978,0.3823,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1338,0.10645,0.0166,0.10645,0.1982,0.3823,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1338,0.10645,0.0166,0.10645,0.1982,0.3823,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1333,0.10645,0.01758,0.10645,0.1982,0.3823,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1338,0.10645,0.01758,0.10645,0.1982,0.3823,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1338,0.10645,0.01758,0.10645,0.1982,0.3823,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1338,0.10645,0.0166,0.10645,0.1987,0.3823,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1338,0.10645,0.01758,0.10645,0.1987,0.3823,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1338,0.10645,0.01758,0.10645,0.1987,0.3823,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1333,0.10645,0.0166,0.10645,0.1987,0.3823,0.10547,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1338,0.10645,0.0166,0.10645,0.1987,0.3823,0.10547,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1338,0.10645,0.01758,0.10645,0.1987,0.3823,0.10547,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1338,0.10645,0.01758,0.10645,0.1992,0.3823,0.10547,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1333,0.10645,0.01758,0.10645,0.1992,0.3823,0.10547,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1338,0.10645,0.01758,0.10645,0.1992,0.3823,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1338,0.10645,0.01758,0.10645,0.1992,0.3823,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1338,0.10645,0.0166,0.10645,0.1992,0.3823,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1338,0.10645,0.0166,0.10645,0.1992,0.3823,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1338,0.10645,0.01758,0.10645,0.1997,0.3823,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1338,0.10645,0.01758,0.10645,0.1997,0.3823,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1338,0.10645,0.01758,0.10645,0.1997,0.3823,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1343,0.10645,0.01758,0.10645,0.1997,0.3823,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1343,0.10645,0.01758,0.10645,0.1997,0.3823,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1338,0.10645,0.01758,0.10645,0.2002,0.3823,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1343,0.10645,0.0166,0.10645,0.2002,0.3826,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1338,0.10645,0.0166,0.10645,0.2002,0.3826,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1338,0.10645,0.01758,0.10645,0.2002,0.3826,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1343,0.10645,0.01758,0.10645,0.2002,0.3826,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1343,0.10645,0.01758,0.10645,0.2007,0.3826,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1343,0.10645,0.01758,0.10645,0.2007,0.3826,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1343,0.10645,0.01758,0.10645,0.2007,0.3826,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1343,0.10645,0.01758,0.10645,0.2007,0.3826,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1343,0.10645,0.0166,0.10645,0.2007,0.3828,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1338,0.10645,0.0166,0.10645,0.2012,0.3828,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1338,0.10645,0.01758,0.10645,0.2012,0.3828,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1343,0.10645,0.01758,0.10645,0.2012,0.3828,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1343,0.10645,0.01758,0.10645,0.2012,0.3828,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1343,0.10645,0.01855,0.10645,0.2012,0.3828,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1348,0.10645,0.01758,0.10645,0.2017,0.3828,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1348,0.10645,0.01758,0.10645,0.2017,0.383,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1348,0.10645,0.0166,0.10645,0.2017,0.3828,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1348,0.10645,0.01758,0.10645,0.2017,0.3828,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1348,0.10645,0.01758,0.10645,0.2012,0.3828,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1348,0.10645,0.01758,0.10645,0.2017,0.3828,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1348,0.10645,0.01758,0.10645,0.2017,0.3828,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1348,0.10645,0.01855,0.10645,0.2017,0.3828,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1353,0.10645,0.01758,0.10645,0.2017,0.3828,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1348,0.10645,0.01758,0.10645,0.2017,0.3828,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1348,0.10645,0.0166,0.10645,0.2021,0.3828,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1353,0.10645,0.01758,0.10645,0.2021,0.3828,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1353,0.10645,0.01758,0.10645,0.2021,0.3828,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1353,0.10645,0.01758,0.10645,0.2021,0.3828,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1353,0.10645,0.01758,0.10645,0.2021,0.3828,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1357,0.10645,0.01855,0.10645,0.2031,0.3828,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1357,0.10645,0.01758,0.10645,0.2031,0.3828,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1357,0.10645,0.01758,0.10645,0.2031,0.3828,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1357,0.10645,0.0166,0.10645,0.2031,0.3828,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1362,0.10645,0.01758,0.10547,0.2031,0.3828,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1362,0.10645,0.01758,0.10645,0.2031,0.3828,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1362,0.10645,0.01758,0.10547,0.2036,0.3828,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1367,0.10645,0.01758,0.10645,0.2036,0.3828,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1367,0.10645,0.01855,0.10547,0.2036,0.3828,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1367,0.10645,0.01758,0.10547,0.2036,0.3828,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1372,0.10645,0.01758,0.10547,0.2036,0.3828,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1372,0.10645,0.0166,0.10547,0.2041,0.3828,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1367,0.10645,0.01758,0.10547,0.2041,0.3828,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1367,0.10645,0.01758,0.10547,0.2036,0.3828,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1372,0.10645,0.01758,0.10547,0.2036,0.3828,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1372,0.10645,0.01758,0.10547,0.2036,0.3828,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1372,0.10645,0.01855,0.10645,0.2041,0.3828,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1372,0.10645,0.01758,0.10645,0.2041,0.3828,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1372,0.10645,0.01758,0.10645,0.2041,0.383,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1372,0.10645,0.0166,0.10645,0.2041,0.383,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1372,0.10645,0.01758,0.10645,0.2041,0.383,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1377,0.10645,0.01758,0.10645,0.2046,0.383,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1377,0.10645,0.01758,0.10645,0.2046,0.383,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1377,0.10645,0.01758,0.10645,0.2046,0.383,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1377,0.10645,0.01758,0.10645,0.2046,0.383,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1382,0.10645,0.01758,0.10645,0.2051,0.3833,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1382,0.10645,0.01758,0.10645,0.2051,0.3833,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1377,0.10645,0.0166,0.10645,0.2051,0.3833,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1382,0.10645,0.01758,0.10645,0.2051,0.3833,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1382,0.10645,0.01758,0.10645,0.2051,0.3833,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1382,0.10645,0.01758,0.10645,0.2051,0.3833,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1382,0.10645,0.01758,0.10645,0.2056,0.3833,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1377,0.10645,0.01855,0.10645,0.2056,0.3833,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1382,0.10645,0.01758,0.10645,0.2056,0.3833,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1382,0.10645,0.0166,0.10645,0.2056,0.3833,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1382,0.10645,0.0166,0.10645,0.206,0.3833,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1387,0.10645,0.01758,0.10645,0.206,0.3833,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1387,0.10645,0.01758,0.10645,0.206,0.3835,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1387,0.10645,0.01758,0.10645,0.206,0.3835,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1382,0.10645,0.01758,0.10645,0.206,0.3835,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1387,0.10645,0.01758,0.10645,0.2065,0.3835,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1382,0.10645,0.01758,0.10645,0.2065,0.3835,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1382,0.10645,0.01758,0.10645,0.2065,0.3835,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1382,0.10645,0.0166,0.10645,0.2065,0.3835,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1387,0.10645,0.0166,0.10645,0.2065,0.3835,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1387,0.10645,0.01758,0.10645,0.2065,0.3835,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1387,0.10645,0.01758,0.10645,0.2065,0.3835,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1392,0.10645,0.01758,0.10645,0.207,0.3835,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1392,0.10645,0.01758,0.10645,0.207,0.3838,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1392,0.10645,0.01758,0.10645,0.207,0.3838,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1396,0.10645,0.01758,0.10645,0.207,0.3838,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1396,0.10645,0.0166,0.10645,0.207,0.3838,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1396,0.10645,0.0166,0.10645,0.2075,0.3838,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1396,0.10645,0.01758,0.10645,0.2075,0.3838,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1401,0.10645,0.01758,0.10645,0.2075,0.3838,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1401,0.10645,0.01758,0.10645,0.208,0.3838,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1401,0.10645,0.01758,0.10645,0.208,0.3838,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1401,0.10645,0.01758,0.10645,0.2085,0.384,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1406,0.10645,0.01758,0.10645,0.2085,0.384,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1406,0.10645,0.0166,0.10645,0.2085,0.384,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1406,0.10645,0.0166,0.10645,0.2085,0.384,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1406,0.10645,0.01758,0.10645,0.208,0.384,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1411,0.10645,0.01758,0.10645,0.2085,0.384,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1411,0.10645,0.01758,0.10645,0.209,0.384,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1411,0.10645,0.01758,0.10645,0.209,0.384,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1411,0.10645,0.01758,0.10645,0.209,0.384,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1416,0.10645,0.01758,0.10645,0.209,0.384,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1416,0.10645,0.0166,0.10645,0.2095,0.3843,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1416,0.10645,0.0166,0.10645,0.209,0.3843,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1421,0.10645,0.01758,0.10645,0.209,0.3843,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1421,0.10645,0.01758,0.10645,0.209,0.3848,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1421,0.10645,0.01758,0.10645,0.209,0.3848,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1421,0.10645,0.01758,0.10645,0.209,0.3848,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1426,0.10645,0.01855,0.10645,0.209,0.3848,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1426,0.10645,0.01758,0.10645,0.2095,0.3848,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1426,0.10645,0.01758,0.10645,0.2095,0.3848,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1426,0.10645,0.0166,0.10645,0.2095,0.385,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1426,0.10645,0.01758,0.10645,0.2095,0.385,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1426,0.10645,0.01758,0.10645,0.2095,0.385,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1421,0.10645,0.01758,0.10645,0.21,0.385,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1426,0.10645,0.01758,0.10645,0.21,0.385,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1426,0.10645,0.01855,0.10645,0.21,0.385,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1426,0.10645,0.01855,0.10645,0.21,0.385,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1426,0.10645,0.01758,0.10645,0.21,0.385,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1426,0.10645,0.01758,0.10645,0.2104,0.385,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1426,0.10645,0.0166,0.10645,0.2104,0.385,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1421,0.10645,0.01758,0.10645,0.2104,0.3853,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1421,0.10645,0.01758,0.10645,0.2104,0.3853,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1426,0.10645,0.01758,0.10645,0.2104,0.3853,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1426,0.10645,0.01758,0.10645,0.2104,0.3853,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1421,0.10645,0.01855,0.10645,0.2109,0.3853,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
0.10645,0.1426,0.10645,0.01855,0.10645,0.2109,0.3853,0.10645,0.10645,0.10645,0.11426,0.10645,0.10645,0.10645
