1.000000000000000000e+00,1.000000000000000000e+00
8.932784062871124142e-03,-1.034262259035133802e+00
1.036016074739731341e+00,-1.253827594442236348e+00
1.036016074739731341e+00,-1.253827594442236348e+00
7.464321235062193471e-01,-4.967514909326768979e-01
7.464321235062193471e-01,-4.967514909326768979e-01
-1.514435770414204185e-01,8.718112491743073011e-01
1.839582881539395753e+00,5.092683342571996397e-01
1.464348857863275288e+00,-8.748353955572439888e-01
1.113912561520452371e+00,1.350935954693541330e+00
1.306091992231380061e+00,1.793852392402649487e+00
3.310678013043472090e-01,1.286192849739432154e+00
3.310678013043472090e-01,1.286192849739432154e+00
-7.449033281804636752e-01,4.515971912878846695e-01
-7.449033281804636752e-01,4.515971912878846695e-01
-7.449033281804636752e-01,4.515971912878846695e-01
-7.449033281804636752e-01,4.515971912878846695e-01
-7.449033281804636752e-01,4.515971912878846695e-01
-7.449033281804636752e-01,4.515971912878846695e-01
-9.966157726214639467e-01,2.121046741403598279e-02
-9.966157726214639467e-01,2.121046741403598279e-02
-9.966157726214639467e-01,2.121046741403598279e-02
-8.516728093169607661e-01,-2.127745928494310657e-01
-8.516728093169607661e-01,-2.127745928494310657e-01
1.327099499400310911e+00,-4.745643306581370235e-01
1.327099499400310911e+00,-4.745643306581370235e-01
1.327099499400310911e+00,-4.745643306581370235e-01
8.542864319386220817e-01,-1.664044401060692735e+00
8.542864319386220817e-01,-1.664044401060692735e+00
1.704920767134453730e+00,-1.819140867962834029e-01
1.704920767134453730e+00,-1.819140867962834029e-01
1.704920767134453730e+00,-1.819140867962834029e-01
1.704920767134453730e+00,-1.819140867962834029e-01
1.704920767134453730e+00,-1.819140867962834029e-01
1.704920767134453730e+00,-1.819140867962834029e-01
1.704920767134453730e+00,-1.819140867962834029e-01
1.704920767134453730e+00,-1.819140867962834029e-01
1.704920767134453730e+00,-1.819140867962834029e-01
1.704920767134453730e+00,-1.819140867962834029e-01
1.043237840784285719e-01,7.038813286623900600e-01
7.684445982428855793e-01,-5.362249220832261409e-01
7.684445982428855793e-01,-5.362249220832261409e-01
7.684445982428855793e-01,-5.362249220832261409e-01
7.684445982428855793e-01,-5.362249220832261409e-01
7.684445982428855793e-01,-5.362249220832261409e-01
7.684445982428855793e-01,-5.362249220832261409e-01
1.017761116290905044e+00,-5.168255935359399311e-01
7.374168278033771395e-01,-1.900424879604177830e-01
9.434828866872939646e-01,-4.283797055374839458e-01
1.477252610367963070e+00,-3.693548134794736315e-01
1.477252610367963070e+00,-3.693548134794736315e-01
1.477252610367963070e+00,-3.693548134794736315e-01
1.847142375116341828e-01,-8.130152581439509252e-01
1.847142375116341828e-01,-8.130152581439509252e-01
1.847142375116341828e-01,-8.130152581439509252e-01
1.125136476166682109e-01,1.306293837210547037e-01
-9.035848715232772110e-02,-5.222560808383985842e-01
-9.035848715232772110e-02,-5.222560808383985842e-01
-8.063433682298125627e-01,1.461539512514222761e-01
3.989791235186984641e-01,-5.913804092508568866e-01
3.989791235186984641e-01,-5.913804092508568866e-01
3.989791235186984641e-01,-5.913804092508568866e-01
3.989791235186984641e-01,-5.913804092508568866e-01
9.822739970752015770e-01,7.375584575494588124e-01
-5.579796647217328820e-01,1.504300411137255322e+00
4.036807456682303119e-01,-1.264610861068019121e+00
-2.186053823732033496e+00,5.679923419092161030e-01
-1.165045841815312011e+00,1.256654217645988725e+00
-1.165045841815312011e+00,1.256654217645988725e+00
-1.165045841815312011e+00,1.256654217645988725e+00
2.625540938360984011e-01,9.099671381369833778e-01
6.566405167759117312e-01,1.009209763586828013e+00
-4.691213962234053181e-01,1.896934286985056062e+00
7.037118290585020475e-02,6.838410783548287686e-01
-1.932894698077223250e-01,2.910409034347640755e-01
-1.932894698077223250e-01,2.910409034347640755e-01
7.703976922851079046e-01,1.357994228208186382e-01
1.025751671011018384e+00,-8.457637778032118803e-01
1.025751671011018384e+00,-8.457637778032118803e-01
1.025751671011018384e+00,-8.457637778032118803e-01
1.025751671011018384e+00,-8.457637778032118803e-01
1.025751671011018384e+00,-8.457637778032118803e-01
1.025751671011018384e+00,-8.457637778032118803e-01
-2.025039184387329438e-01,-5.374956976770437489e-01
8.687779680090559342e-01,-1.091662249175939792e+00
2.576649328162126995e+00,-1.330608770786248396e+00
1.667442773170858761e+00,-1.921640990613505018e+00
1.667442773170858761e+00,-1.921640990613505018e+00
1.104288722750402130e+00,-1.831723017729180780e+00
1.104288722750402130e+00,-1.831723017729180780e+00
1.683435624074443249e+00,-9.461311526665252547e-01
1.683435624074443249e+00,-9.461311526665252547e-01
1.683435624074443249e+00,-9.461311526665252547e-01
1.420247977494124791e+00,-3.246114531615826859e-01
1.420247977494124791e+00,-3.246114531615826859e-01
1.743424127979357419e+00,-6.112216957293611364e-01
1.362449830921174332e+00,6.007354713990747941e-01
2.069963067322946770e+00,2.114298729860519255e-01
3.214963943116351253e-01,1.068582910804532604e+00
3.214963943116351253e-01,1.068582910804532604e+00
3.214963943116351253e-01,1.068582910804532604e+00
-4.890165371246869563e-01,1.115061351189734928e+00
-4.890165371246869563e-01,1.115061351189734928e+00
-4.890165371246869563e-01,1.115061351189734928e+00
-4.890165371246869563e-01,1.115061351189734928e+00
7.039399962619131701e-01,-3.721174681597227973e-02
-1.895597872024865627e-01,-7.941571692448318176e-02
-1.895597872024865627e-01,-7.941571692448318176e-02
-1.159538626282643259e+00,-1.627943754737963822e-01
-1.159538626282643259e+00,-1.627943754737963822e-01
1.115721883359529043e+00,-7.209513577270509899e-02
9.340694799046310726e-01,5.883934691226893055e-01
-1.856064231857717406e+00,2.567298443349510517e-01
-1.856064231857717406e+00,2.567298443349510517e-01
-1.856064231857717406e+00,2.567298443349510517e-01
-1.856064231857717406e+00,2.567298443349510517e-01
-9.132894053230008469e-01,-7.002558907286170475e-01
1.037255902212535830e+00,4.578585917359156987e-03
1.037255902212535830e+00,4.578585917359156987e-03
1.037255902212535830e+00,4.578585917359156987e-03
1.037255902212535830e+00,4.578585917359156987e-03
-4.852237392759026768e-01,-8.489054154254908058e-01
-4.852237392759026768e-01,-8.489054154254908058e-01
-4.852237392759026768e-01,-8.489054154254908058e-01
-4.852237392759026768e-01,-8.489054154254908058e-01
-4.852237392759026768e-01,-8.489054154254908058e-01
-4.852237392759026768e-01,-8.489054154254908058e-01
-4.852237392759026768e-01,-8.489054154254908058e-01
-4.852237392759026768e-01,-8.489054154254908058e-01
-4.852237392759026768e-01,-8.489054154254908058e-01
-4.852237392759026768e-01,-8.489054154254908058e-01
-4.852237392759026768e-01,-8.489054154254908058e-01
-4.852237392759026768e-01,-8.489054154254908058e-01
-4.852237392759026768e-01,-8.489054154254908058e-01
-4.852237392759026768e-01,-8.489054154254908058e-01
1.093292800455168967e-01,1.138467546688793908e-01
1.093292800455168967e-01,1.138467546688793908e-01
4.856311640572636978e-01,-3.566272851797268051e-01
4.856311640572636978e-01,-3.566272851797268051e-01
4.856311640572636978e-01,-3.566272851797268051e-01
2.987755567811856139e-02,-1.076524205957010594e+00
-3.401570067371991191e-01,-4.198687080518651582e-01
7.171544891654585419e-02,-9.772547586974299483e-01
4.350397138931201835e-01,-9.254970927488426202e-02
4.350397138931201835e-01,-9.254970927488426202e-02
7.327573141316308103e-01,5.242925853385073109e-01
-1.209540778916722514e+00,1.211223103299486237e+00
-1.209540778916722514e+00,1.211223103299486237e+00
-1.209540778916722514e+00,1.211223103299486237e+00
-1.209540778916722514e+00,1.211223103299486237e+00
-1.233155570449876226e+00,8.807009506614235095e-01
6.432054957563138053e-01,2.083455761920304905e+00
6.432054957563138053e-01,2.083455761920304905e+00
6.432054957563138053e-01,2.083455761920304905e+00
1.266876212236884847e+00,2.146608470650887668e+00
1.536664634329913737e+00,1.912559281093421992e+00
9.096397355232553883e-01,1.836578553624670374e-01
9.096397355232553883e-01,1.836578553624670374e-01
3.968832875969837692e-01,-1.373069323072321213e+00
3.968832875969837692e-01,-1.373069323072321213e+00
-8.088100369286405078e-02,-1.222654395373870440e+00
-8.088100369286405078e-02,-1.222654395373870440e+00
-8.088100369286405078e-02,-1.222654395373870440e+00
-8.088100369286405078e-02,-1.222654395373870440e+00
-1.770805826389751481e+00,-3.795479976208155914e-01
-1.770805826389751481e+00,-3.795479976208155914e-01
-1.770805826389751481e+00,-3.795479976208155914e-01
-1.770805826389751481e+00,-3.795479976208155914e-01
-1.770805826389751481e+00,-3.795479976208155914e-01
-1.770805826389751481e+00,-3.795479976208155914e-01
-1.770805826389751481e+00,-3.795479976208155914e-01
-1.770805826389751481e+00,-3.795479976208155914e-01
-1.770805826389751481e+00,-3.795479976208155914e-01
2.339507037006574031e-01,8.632797267958325360e-01
2.339507037006574031e-01,8.632797267958325360e-01
2.339507037006574031e-01,8.632797267958325360e-01
6.704228489760133414e-01,6.251591216477103696e-01
-6.212226031843830487e-01,-8.443544034112464569e-01
-3.332928456641759407e-01,1.716028963896254478e-01
-3.332928456641759407e-01,1.716028963896254478e-01
-3.332928456641759407e-01,1.716028963896254478e-01
-3.332928456641759407e-01,1.716028963896254478e-01
-3.332928456641759407e-01,1.716028963896254478e-01
-3.332928456641759407e-01,1.716028963896254478e-01
-3.332928456641759407e-01,1.716028963896254478e-01
3.361593166558907164e-01,-3.939280566225994429e-01
3.361593166558907164e-01,-3.939280566225994429e-01
3.361593166558907164e-01,-3.939280566225994429e-01
5.699826799937840471e-02,-2.397362613560196087e-01
5.699826799937840471e-02,-2.397362613560196087e-01
5.699826799937840471e-02,-2.397362613560196087e-01
5.699826799937840471e-02,-2.397362613560196087e-01
6.572228730165424748e-02,-1.585527847928357881e+00
1.234498221580510452e-01,-1.464362459588970600e+00
1.234498221580510452e-01,-1.464362459588970600e+00
